species,fishreg,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
F57,37_2_1,TLW,EU28	6017.5821 p	5960.0667 p	6230.848 	7993.04 	7164.9182 	7920.3559 	6486.94 	5844.29 	5894.07 	7853.25 	11394.27 	12029 	17215.67 	11365.68 	10841.9 	5241 	5263 	4583 	7815 	7154 
F57,37_2_1,TLW,FR	: 	: 	: 	: 	0.07 	0.03 	0.1 	: 	0.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_2_1,TLW,HR	778.9886 	741.467 	939.85 	1151.45 	1317.4482 	1613.0959 	1364.7 	1167.04 	1021.81 	904.4 	1103.7 	916 	1621 	904 	1094 	670 	453 	501 	1132 	1138 
F57,37_2_1,TLW,IT	5211 p	5188.6 p	5269.8 	6814.4 	5824.4 	6273.6 	5088.8 	4628.7 	4820.8 	6897.9 	10241.9 	11053.6 	15462.4 	10394 	9667 	4513 	4748 	4032 	6550 	5984 
F57,37_2_1,TLW,SI	27.5935 	30 	21.2 	27.1 	23 	33.63 	32.82 	48.55 	51.4 	50.95 	48.67 	59.4 	132.27 	67.68 	80.9 	58 	62 	50 	133 	32 
F57,37_2_2,TLW,CY	3.211 	4.118 	4.563 	4.4 	5.852 	4.155 	3.8 	4.336 	7 	8 	7.9 	5.8 	4.3 	1.92 	: 	: 	: 	: 	: 	: 
F57,37_2_2,TLW,EL	661.61 p	628.78 	625.84 	509.83 	354.12 	321.76 	460.03 	543.75 	368.13 	315.85 	460.71 	494.56 	454.12 	598.93 	613.36 	692.71 	671.39 	658.66 	625 	643 
F57,37_2_2,TLW,ES	: 	: 	: 	: 	: 	: 	0.16 	: 	: 	: 	: 	: 	: 	0.5 	: 	: 	: 	: 	: 	: 
F57,37_2_2,TLW,EU27_2020	7741.907 p	10375.027 p	10262.083 	3939.998 	6070.26 	6302.117 	7013.5398 	6619.8848 	9060.02 	10224.16 	10444.22 	10258.86 	10038.12 	10287.45 	10253.36 	5551.71 	6240.39 	6961.66 	8673.02 	8061 
F57,37_2_2,TLW,EU28	7741.907 p	10375.027 p	10262.083 	3939.998 	6070.26 	6302.117 	7013.5398 	6619.8848 	9060.02 	10224.16 	10444.22 	10258.86 	10038.12 	10287.45 	10253.36 	5551.71 	6240.39 	6961.66 	8673.02 	8061 
F57,37_2_2,TLW,FR	: 	0.151 p	: 	0.058 	0.02 	0.28 	0.22 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_2_2,TLW,IT	7014.2 p	9686.2 p	9574.6 	3366.4 	5641.9 	5890.3 	6485.2 	5978.5 	8591.6 	9795.8 	9924.5 	9701.8 	9531.4 	9674 	9629 	4854 	5562 	6294 	8041 	7400 
F57,37_2_2,TLW,MT	62.886 	55.778 	57.08 	59.31 	68.368 	85.622 	64.1298 	93.2988 	93.29 	104.51 	51.1 	56.7 	48.3 	12.1 	11 	5 	7 	9 	7.02 	18 
F57,37_3,TLW,CY	30.278 	31.093 	98.714 	66.6 	53.7 	69.148 	87.4 	73.9603 	79 	81.7 	83.7 	172.3 	229.7 	218.7 	213.4 	158 	178 	222 	279 	288 
F57,37_3,TLW,EL	6641.64 p	6063.13 	6307.32 	6604.52 	4530.91 	4730.65 	5099.55 	4613.52 	4639.8 	4659 	5256.69 	4909.35 	6551.64 	6533.34 	6019.52 	6692.51 	7406.45 	6382.47 	4880 	5467 
F57,37_3,TLW,ES	: 	: 	0.01 	: 	: 	2.1 	52 	13.48 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_3,TLW,EU27_2020	6671.918 	6094.223 	6406.044 	6671.42 	4584.71 	4801.898 	5238.95 	4700.9603 	4718.8 	4740.7 	5340.39 	5081.65 	6781.34 	6752.04 	6232.92 	6850.51 	7584.45 	6604.47 	5159 	5755 
F57,37_3,TLW,EU28	6671.918 	6094.223 	6406.044 	6671.42 	4584.71 	4801.898 	5238.95 	4700.9603 	4718.8 	4740.7 	5340.39 	5081.65 	6781.34 	6752.04 	6232.92 	6850.51 	7584.45 	6604.47 	5159 	5755 
F57,37_3,TLW,IT	: 	: 	: 	0.3 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_3,TLW,TR	1829.8 	1745.8 	1545 e	1547 	1312.4 	1354.2 	2011.7 	2272.5 	1877.4 	2634 	2467 	2652 	2785 	3207 	2790 	3261 	1985 	1766 	2086 	1589 
F57,37_3_1,TLW,EL	6641.64 p	6063.13 	6307.32 	6604.52 	4530.91 	4730.65 	5099.55 	4613.52 	4639.8 	4659 	5256.69 	4909.35 	6551.64 	6533.34 	6019.52 	6692.51 	7406.45 	6382.47 	4880 	5467 
F57,37_3_1,TLW,ES	: 	: 	0.01 	: 	: 	: 	0.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_3_1,TLW,EU27_2020	6641.64 	6063.13 	6307.33 	6604.82 	4531.01 	4730.65 	5099.69 	4613.52 	4639.8 	4659 	5256.69 	4909.35 	6551.64 	6533.34 	6019.52 	6692.51 	7406.45 	6382.47 	4880 	5467 
F57,37_3_1,TLW,EU28	6641.64 	6063.13 	6307.33 	6604.82 	4531.01 	4730.65 	5099.69 	4613.52 	4639.8 	4659 	5256.69 	4909.35 	6551.64 	6533.34 	6019.52 	6692.51 	7406.45 	6382.47 	4880 	5467 
F57,37_3_1,TLW,IT	: 	: 	: 	0.3 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_3_1,TLW,TR	1069.2 	924.2 	792.1 e	786.5 	714.6 	776.9 	739.1 	949.4 	796.1 	1156 	1251 	1367 	1484 	1869 	1692 	1565 	989 	870 	1328 	1069 
F57,37_3_2,TLW,CY	30.278 	31.093 	98.714 	66.6 	53.7 	69.148 	87.4 	73.9603 	79 	81.7 	83.7 	172.3 	229.7 	218.7 	213.4 	158 	178 	222 	279 	288 
F57,37_3_2,TLW,ES	: 	: 	: 	: 	: 	2.1 	51.86 	13.48 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_3_2,TLW,EU27_2020	30.278 	31.093 	98.714 	66.6 	53.7 	71.248 	139.26 	87.4403 	79 	81.7 	83.7 	172.3 	229.7 	218.7 	213.4 	158 	178 	222 	279 	288 
F57,37_3_2,TLW,EU28	30.278 	31.093 	98.714 	66.6 	53.7 	71.248 	139.26 	87.4403 	79 	81.7 	83.7 	172.3 	229.7 	218.7 	213.4 	158 	178 	222 	279 	288 
F57,37_3_2,TLW,TR	760.6 	821.6 	752.9 e	760.5 	597.8 	577.3 	1272.6 	1323.1 	1081.3 	1478 	1216 	1285 	1301 	1338 	1098 	1696 	996 	896 	758 	520 
F57,37_4,TLW,ES	: 	: 	: 	: 	: 	: 	0.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4,TLW,EU28	: 	: 	: 	: 	: 	: 	0.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4,TLW,TR	22.8 	43.4 	25.6 e	13 	14.5 	5.8 	7.3 	15.5 	1.8 	: 	16 	68 	11 	78 	18 	0 	0 	975 	9 	41 
F57,37_4_1,TLW,ES	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4_1,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4_1,TLW,EU28	: 	: 	: 	: 	: 	: 	0.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4_1,TLW,TR	22.5 	43.4 	25.4 e	13 	14.5 	5.5 	7.3 	15.5 	1.8 	: 	16 	68 	11 	78 	18 	0 	0 	975 	9 	41 
F57,37_4_2,TLW,ES	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4_2,TLW,EU28	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_4_2,TLW,TR	0.3 	: 	0.2 e	: 	: 	0.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	61 	: 	: 
F57,37_NK,TLW,EU27_2020	: 	: 	: 	: 	3.22 	: 	20.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	61 	: 	: 
F57,37_NK,TLW,EU28	: 	: 	: 	: 	3.22 	: 	20.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	61 	: 	: 
F57,37_NK,TLW,FR	: 	: 	: 	: 	3.22 	: 	20.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F57,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	2634 	2483 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F58,37,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2169 	1688 
F58,37,TLW,ES	0.2 	0.39 	0.61 	0.05 	0.11 	0.05 	0.16 	1.53 	0.06 	0.6 	7.8 	0.01 	0.01 	0.1 	0.61 	0.3 	7 	17 	1 	6 
F58,37,TLW,EU27_2020	559 p	444.79 p	1037.61 	329.25 	345.81 	600.75 	599.86 	1090.73 	918.36 	1084.8 	781.02 	855.81 	735.51 	10464.1 	13076.61 	5733.3 	5645 	5929 	8500 	7991 
F58,37,TLW,EU28	559 p	444.79 p	1037.61 	329.25 	345.81 	600.75 	599.86 	1090.73 	918.36 	1084.8 	781.02 	855.81 	735.51 	10464.1 	13076.61 	5733.3 	5645 	5929 	8500 	7991 
F58,37,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.02 	: 	1 	: 	: 	: 	0 	0 	0 	0 
F58,37,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45 	65 	55 	70 	56 	46 	33 	69 	27 
F58,37,TLW,IT	558.8 p	444.4 p	1037 	329.2 	345.7 	600.7 	599.7 	1089.2 	918.3 	1084.2 	773.2 	809.4 	669.4 	10409 	13005 	5677 	5590 	5879 	6260 	6270 
F58,37,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	0.1 	: 	1 	0 	2 	0 	1 	0 
F58,37,TLW,TR	12045.4 	10434.2 	10700.2 e	10653.5 	8980.2 	7193 	8785.6 	9979.1 	6656.6 	21206 	12476 	11463 	14014 	11749 	12666 	14061 	5534 	6274 	2674 	2168 
F58,37_1,TLW,ES	0.2 	0.39 	0.61 	0.05 	0.11 	0.05 	0.16 	1.53 	0.06 	0.6 	7.8 	0.01 	0.01 	0.1 	0.61 	0.3 	7 	9 	1 	6 
F58,37_1,TLW,EU27_2020	22.1 p	19.19 p	24.11 	82.95 	119.51 	66.65 	16.56 	12.23 	26.36 	14.2 	43.42 	53.41 	81.91 	681.1 	756.61 	913.3 	1016 	946 	1159 	1251 
F58,37_1,TLW,EU28	22.1 p	19.19 p	24.11 	82.95 	119.51 	66.65 	16.56 	12.23 	26.36 	14.2 	43.42 	53.41 	81.91 	681.1 	756.61 	913.3 	1016 	946 	1159 	1251 
F58,37_1,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.02 	: 	1 	: 	: 	: 	0 	0 	0 	0 
F58,37_1,TLW,IT	21.9 p	18.8 p	23.5 	82.9 	119.4 	66.6 	16.4 	10.7 	26.3 	13.6 	35.6 	53.4 	80.9 	681 	756 	913 	1009 	937 	1158 	1245 
F58,37_1_1,TLW,ES	0.2 	0.39 	0.61 	0.05 	0.11 	0.05 	0.16 	1.53 	0.06 	0.6 	7.8 	0.01 	0.01 	0.1 	0.01 	0.3 	7 	9 	1 	6 
F58,37_1_1,TLW,EU27_2020	0.2 	0.39 	0.61 	0.05 	0.11 	0.05 	0.16 	1.53 	0.06 	0.6 	7.8 	0.01 	0.01 	0.1 	0.01 	0.3 	7 	9 	1 	6 
F58,37_1_1,TLW,EU28	0.2 	0.39 	0.61 	0.05 	0.11 	0.05 	0.16 	1.53 	0.06 	0.6 	7.8 	0.01 	0.01 	0.1 	0.01 	0.3 	7 	9 	1 	6 
F58,37_1_2,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
F58,37_1_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	1 	: 	: 	: 	0 	0 	0 	0 
F58,37_1_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	1 	: 	: 	: 	0 	0 	0 	0 
F58,37_1_2,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	1 	: 	: 	: 	0 	0 	0 	0 
F58,37_1_3,TLW,EU27_2020	21.9 p	18.8 p	23.5 	82.9 	119.4 	66.6 	16.4 	10.7 	26.3 	13.6 	35.61 	53.4 	80.9 	681 	756 	913 	1009 	937 	1158 	1245 
F58,37_1_3,TLW,EU28	21.9 p	18.8 p	23.5 	82.9 	119.4 	66.6 	16.4 	10.7 	26.3 	13.6 	35.61 	53.4 	80.9 	681 	756 	913 	1009 	937 	1158 	1245 
F58,37_1_3,TLW,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F58,37_1_3,TLW,IT	21.9 p	18.8 p	23.5 	82.9 	119.4 	66.6 	16.4 	10.7 	26.3 	13.6 	35.6 	53.4 	80.9 	681 	756 	913 	1009 	937 	1158 	1245 
F58,37_1_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	: 	: 	: 	: 	: 
F58,37_1_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	: 	: 	: 	: 	: 
F58,37_1_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	: 	: 	: 	: 	: 
F58,37_2,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10 	13 
F58,37_2,TLW,EU27_2020	536.9 p	425.6 p	1013.5 	246.3 	226.3 	534.1 	583.3 	1078.5 	892 	1070.6 	737.6 	801.4 	653.6 	9783 	12320 	4820 	4629 	4975 	5182 	5065 
F58,37_2,TLW,EU28	536.9 p	425.6 p	1013.5 	246.3 	226.3 	534.1 	583.3 	1078.5 	892 	1070.6 	737.6 	801.4 	653.6 	9783 	12320 	4820 	4629 	4975 	5182 	5065 
F58,37_2,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45 	65 	55 	70 	56 	46 	33 	69 	27 
F58,37_2,TLW,IT	536.9 p	425.6 p	1013.5 	246.3 	226.3 	534.1 	583.3 	1078.5 	892 	1070.6 	737.6 	756 	588.5 	9728 	12249 	4764 	4581 	4942 	5102 	5025 
F58,37_2,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	0.1 	: 	1 	0 	2 	0 	1 	0 
F58,37_2_1,TLW,EU27_2020	402.7 p	313.5 p	787.4 	76.7 	64.5 	316.8 	504.2 	860.1 	758.9 	1048.7 	447.2 	692.6 	603.2 	9340 	11751 	4145 	3924 	3666 	3716 	3352 
F58,37_2_1,TLW,EU28	402.7 p	313.5 p	787.4 	76.7 	64.5 	316.8 	504.2 	860.1 	758.9 	1048.7 	447.2 	692.6 	603.2 	9340 	11751 	4145 	3924 	3666 	3716 	3352 
F58,37_2_1,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45 	65 	55 	70 	56 	46 	33 	69 	27 
F58,37_2_1,TLW,IT	402.7 p	313.5 p	787.4 	76.7 	64.5 	316.8 	504.2 	860.1 	758.9 	1048.7 	447.2 	647.2 	538.1 	9285 	11680 	4089 	3876 	3633 	3646 	3325 
F58,37_2_1,TLW,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	0.1 	: 	1 	0 	2 	0 	1 	0 
F58,37_2_2,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10 	13 
F58,37_2_2,TLW,EU27_2020	134.2 p	112.1 p	226.1 	169.6 	161.8 	217.3 	79.1 	218.4 	133.1 	21.9 	290.4 	108.8 	50.4 	443 	569 	675 	705 	1309 	1466 	1713 
F58,37_2_2,TLW,EU28	134.2 p	112.1 p	226.1 	169.6 	161.8 	217.3 	79.1 	218.4 	133.1 	21.9 	290.4 	108.8 	50.4 	443 	569 	675 	705 	1309 	1466 	1713 
F58,37_2_2,TLW,IT	134.2 p	112.1 p	226.1 	169.6 	161.8 	217.3 	79.1 	218.4 	133.1 	21.9 	290.4 	108.8 	50.4 	443 	569 	675 	705 	1309 	1456 	1700 
F58,37_3,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2159 	1675 
F58,37_3,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2159 	1675 
F58,37_3,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2159 	1675 
F58,37_3,TLW,TR	348 	707.9 	1391 e	313.3 	150.8 	225.3 	136.9 	163.6 	157 	2184 	204 	22 	209 	559 	71 	11 	13 	14 	20 	8 
F58,37_3_1,TLW,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2159 	1675 
F58,37_3_1,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2159 	1675 
F58,37_3_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2159 	1675 
F58,37_3_1,TLW,TR	341.6 	704.6 	1391 e	310.6 	147.6 	225.3 	136.9 	163.6 	152.2 	2128 	199 	14 	201 	513 	34 	6 	7 	8 	3 	8 
F58,37_3_2,TLW,TR	6.4 	3.3 	: 	2.7 	3.2 	: 	: 	: 	4.8 	56 	5 	8 	8 	46 	37 	5 	6 	6 	17 	0 
F58,37_4,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37_4,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37_4,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37_4,TLW,TR	11697.4 	9726.3 	9309.2 e	10340.2 	8829.4 	6967.7 	8648.7 	9815.5 	6499.6 	8419 	6034 	11441 	13805 	11190 	12595 	14050 	5521 	6260 	2654 	2160 
F58,37_4_1,TLW,TR	861 	537.4 	712.7 e	682.8 	578.8 	769 	327 	892 	152.4 	649 	532 	173 	699 	246 	439 	15 	20 	19 	40 	15 
F58,37_4_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37_4_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37_4_2,TLW,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	: 	: 	0 	0 	0 	0 	0 	0 
F58,37_4_2,TLW,TR	10836.4 	9188.9 	8596.5 e	9657.4 	8250.6 	6198.7 	8321.7 	8923.5 	6347.2 	7770 	5502 	11268 	13106 	10944 	12156 	14035 	5501 	6241 	2614 	2145 
F58,37_NK,TLW,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	8 	0 	0 
F58,37_NK,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	8 	0 	0 
F58,37_NK,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	8 	0 	0 
F58,37_NK,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	10603 	6238 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F60,37,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37_2,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37_2_1,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F60,37_2_1,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37_2,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37_2,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37_2,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37_2_1,TLW,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37_2_1,TLW,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F62,37_2_1,TLW,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 
F70,37,TLW,ES	10.21 	12.98 	37.73 	26.62 	19.57 	13.61 	16.38 	15.56 	12.52 	8.1 	8.43 	4.02 	3.71 	6.9 	7.51 	9.71 	9.01 	13 	6 	12 
F70,37,TLW,EU27_2020	457.5073 p	355.872 p	279.6158 	129.6234 	105.1314 	94.0232 	98.06 	52.18 	103.33 	119.7 	33.16 	7.92 	7.71 	69.9 	10.01 	282.71 	302.01 	330 	772 	242 
F70,37,TLW,EU28	457.5073 p	355.872 p	279.616 	129.6234 	105.1314 	94.0232 	98.06 	52.18 	103.33 	119.7 	33.16 	7.92 	7.71 	69.9 	10.01 	282.71 	302.01 	330 	772 	242 
F70,37,TLW,FR	162.564 p	125.658 p	113.559 	92.454 	69.36 	64.46 	71.94 	32.06 	84.08 	111.3 	24.63 	3.9 	4 	63 	2.5 	215 	258 	258 	174 	222 
F70,37,TLW,HR	175.2993 	138.697 	38.85 	10.0144 	14.8844 	15.9532 	9.74 	4.56 	6.73 	0.3 	0.1 	: 	: 	: 	0 	58 	35 	59 	592 	8 
F70,37,TLW,IT	109.4 p	78.4 p	89.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F70,37,TLW,MT	0.034 	0.137 	0.28 	0.535 	1.317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F70,37,TLW,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1017 	544 	1000 	4000 	500.01 	2000 	900 
F70,37_1,TLW,ES	10.21 	12.98 	37.73 	26.62 	19.57 	13.61 	16.38 	15.56 	12.52 	8.1 	8.43 	4.02 	3.71 	6.9 	7.51 	9.71 	9.01 	13 	6 	12 
F70,37_1,TLW,EU27_2020	215.374 p	138.638 p	151.289 	119.074 	88.8 	78.07 	88.16 	47.62 	96.6 	119.4 	33.06 	7.92 	7.71 	69.9 	10.01 	224.71 	267.01 	271 	180 	234 
F70,37_1,TLW,EU28	215.374 p	138.638 p	151.289 	119.074 	88.8 	78.07 	88.16 	47.62 	96.6 	119.4 	33.06 	7.92 	7.71 	69.9 	10.01 	224.71 	267.01 	271 	180 	234 
F70,37_1,TLW,FR	162.564 p	125.658 p	113.559 	92.454 	69.23 	64.46 	71.78 	32.06 	84.08 	111.3 	24.63 	3.9 	4 	63 	2.5 	215 	258 	258 	174 	222 
F70,37_1,TLW,IT	42.6 p	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F70,37_1_1,TLW,ES	9.16 	10.56 	29.88 	22.07 	15.31 	10.67 	15.15 	14.82 	12.34 	5.9 	8.41 	4 	3.3 	4.8 	7.01 	8.41 	8 	11 	6 	12 
F70,37_1_1,TLW,EU27_2020	9.23 p	10.585 p	29.88 	22.07 	15.31 	10.67 	15.15 	14.82 	12.34 	5.9 	8.42 	4 	3.3 	4.8 	7.01 	8.41 	8 	11 	6 	12 
F70,37_1_1,TLW,EU28	9.23 p	10.585 p	29.88 	22.07 	15.31 	10.67 	15.15 	14.82 	12.34 	5.9 	8.42 	4 	3.3 	4.8 	7.01 	8.41 	8 	11 	6 	12 
F70,37_1_1,TLW,FR	0.07 p	0.025 p	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
